locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCOCLAEF_00789	CDS	210				hypothetical protein
PCOCLAEF_00790	gene	429	yhaI			
PCOCLAEF_00790	CDS	429	yhaI		COG3152	Inner membrane protein YhaI
PCOCLAEF_00791	gene	609				
PCOCLAEF_00791	CDS	609				hypothetical protein
PCOCLAEF_00792	gene	177				
PCOCLAEF_00792	CDS	177				hypothetical protein
PCOCLAEF_00793	gene	885	yghA			
PCOCLAEF_00793	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
PCOCLAEF_00794	gene	117				
PCOCLAEF_00794	CDS	117				hypothetical protein
PCOCLAEF_00795	gene	771	yadH_1			
PCOCLAEF_00795	CDS	771	yadH_1		COG0842	Inner membrane transport permease YadH
PCOCLAEF_00796	gene	936	yadG_1			
PCOCLAEF_00796	CDS	936	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
PCOCLAEF_00797	gene	378				
PCOCLAEF_00797	CDS	378				hypothetical protein
PCOCLAEF_00798	gene	264				
PCOCLAEF_00798	CDS	264				hypothetical protein
PCOCLAEF_00799	gene	564	maa			
PCOCLAEF_00799	CDS	564	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
PCOCLAEF_00800	gene	867	ywpJ_1			
PCOCLAEF_00800	CDS	867	ywpJ_1	3.1.3.-	COG0561	Phosphatase YwpJ
PCOCLAEF_00801	gene	816	pdxK			
PCOCLAEF_00801	CDS	816	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
PCOCLAEF_00802	gene	309				
PCOCLAEF_00802	CDS	309				hypothetical protein
PCOCLAEF_00803	gene	1617				
PCOCLAEF_00803	CDS	1617				hypothetical protein
PCOCLAEF_00804	gene	654				
PCOCLAEF_00804	CDS	654				hypothetical protein
PCOCLAEF_00805	gene	2475				
PCOCLAEF_00805	CDS	2475				hypothetical protein
PCOCLAEF_00806	gene	282				
PCOCLAEF_00806	CDS	282				hypothetical protein
PCOCLAEF_00807	gene	897				
PCOCLAEF_00807	CDS	897				hypothetical protein
PCOCLAEF_00808	gene	630	nth_1			
PCOCLAEF_00808	CDS	630	nth_1	4.2.99.18		Endonuclease III
PCOCLAEF_00809	gene	441				
PCOCLAEF_00809	CDS	441				hypothetical protein
PCOCLAEF_00810	gene	564				
PCOCLAEF_00810	CDS	564				hypothetical protein
PCOCLAEF_00811	gene	2139				
PCOCLAEF_00811	CDS	2139				hypothetical protein
PCOCLAEF_00812	gene	708	pphA			
PCOCLAEF_00812	CDS	708	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
PCOCLAEF_00813	gene	210				
PCOCLAEF_00813	CDS	210				hypothetical protein
PCOCLAEF_00814	gene	987				
PCOCLAEF_00814	CDS	987				hypothetical protein
PCOCLAEF_00815	gene	537				
PCOCLAEF_00815	CDS	537				hypothetical protein
PCOCLAEF_00816	gene	648				
PCOCLAEF_00816	CDS	648				hypothetical protein
PCOCLAEF_00817	gene	2691	smc_2			
PCOCLAEF_00817	CDS	2691	smc_2			Chromosome partition protein Smc
PCOCLAEF_00818	gene	642				
PCOCLAEF_00818	CDS	642				hypothetical protein
PCOCLAEF_00819	gene	951				
PCOCLAEF_00819	CDS	951				hypothetical protein
PCOCLAEF_00820	gene	285				
PCOCLAEF_00820	CDS	285				hypothetical protein
PCOCLAEF_00821	gene	840	catE			
PCOCLAEF_00821	CDS	840	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
PCOCLAEF_00822	gene	1392	yhdG_1			
PCOCLAEF_00822	CDS	1392	yhdG_1		COG0531	putative amino acid permease YhdG
PCOCLAEF_00823	gene	1821	ltaS2			
PCOCLAEF_00823	CDS	1821	ltaS2		COG1368	Lipoteichoic acid synthase 2
PCOCLAEF_00824	gene	651	fsaA			
PCOCLAEF_00824	CDS	651	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
PCOCLAEF_00825	gene	729				
PCOCLAEF_00825	CDS	729				hypothetical protein
PCOCLAEF_00826	gene	1881	zosA			
PCOCLAEF_00826	CDS	1881	zosA	3.6.3.-	COG2217	Zinc-transporting ATPase
PCOCLAEF_00827	gene	918	ydhF			
PCOCLAEF_00827	CDS	918	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
PCOCLAEF_00828	gene	534				
PCOCLAEF_00828	CDS	534				hypothetical protein
PCOCLAEF_00829	gene	186				
PCOCLAEF_00829	CDS	186				hypothetical protein
PCOCLAEF_00830	gene	672				
PCOCLAEF_00830	CDS	672				hypothetical protein
PCOCLAEF_00831	gene	92				
PCOCLAEF_00831	tRNA	92				tRNA-Ser(cga)
PCOCLAEF_00832	gene	594	COQ5_1			
PCOCLAEF_00832	CDS	594	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PCOCLAEF_00833	gene	417	nsrR			
PCOCLAEF_00833	CDS	417	nsrR			HTH-type transcriptional repressor NsrR
PCOCLAEF_00834	gene	705	gph_1			
PCOCLAEF_00834	CDS	705	gph_1	3.1.3.18		Phosphoglycolate phosphatase
PCOCLAEF_00835	gene	1269				
PCOCLAEF_00835	CDS	1269				hypothetical protein
PCOCLAEF_00836	gene	309	manP_1			
PCOCLAEF_00836	CDS	309	manP_1		COG1299	PTS system mannose-specific EIIBCA component
PCOCLAEF_00837	gene	1062	manP_2			
PCOCLAEF_00837	CDS	1062	manP_2		COG1299	PTS system mannose-specific EIIBCA component
PCOCLAEF_00838	gene	453	fruA_1			
PCOCLAEF_00838	CDS	453	fruA_1		COG1299	PTS system fructose-specific EIIABC component
PCOCLAEF_00839	gene	2031				
PCOCLAEF_00839	CDS	2031				hypothetical protein
PCOCLAEF_00840	gene	528	sttH			
PCOCLAEF_00840	CDS	528	sttH	3.5.2.19		Streptothricin hydrolase
PCOCLAEF_00841	gene	276				
PCOCLAEF_00841	CDS	276				hypothetical protein
PCOCLAEF_00842	gene	4773				
PCOCLAEF_00842	CDS	4773				hypothetical protein
PCOCLAEF_00843	gene	1680				
PCOCLAEF_00843	CDS	1680				hypothetical protein
PCOCLAEF_00844	gene	702				
PCOCLAEF_00844	CDS	702				hypothetical protein
PCOCLAEF_00845	gene	444	yycN			
PCOCLAEF_00845	CDS	444	yycN	2.3.1.-	COG0454	putative N-acetyltransferase YycN
PCOCLAEF_00846	gene	279				
PCOCLAEF_00846	CDS	279				hypothetical protein
PCOCLAEF_00847	gene	279				
PCOCLAEF_00847	CDS	279				hypothetical protein
PCOCLAEF_00848	gene	741				
PCOCLAEF_00848	CDS	741				hypothetical protein
PCOCLAEF_00849	gene	393				
PCOCLAEF_00849	CDS	393				hypothetical protein
PCOCLAEF_00850	gene	456				
PCOCLAEF_00850	CDS	456				hypothetical protein
PCOCLAEF_00851	gene	1143	pknD			
PCOCLAEF_00851	CDS	1143	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
PCOCLAEF_00852	gene	495				
PCOCLAEF_00852	CDS	495				hypothetical protein
PCOCLAEF_00853	gene	1752				
PCOCLAEF_00853	CDS	1752				hypothetical protein
PCOCLAEF_00854	gene	243				
PCOCLAEF_00854	CDS	243				hypothetical protein
PCOCLAEF_00855	gene	534				
PCOCLAEF_00855	CDS	534				hypothetical protein
PCOCLAEF_00856	gene	942				
PCOCLAEF_00856	CDS	942				Zinc-type alcohol dehydrogenase-like protein
PCOCLAEF_00857	gene	504	slyA_1			
PCOCLAEF_00857	CDS	504	slyA_1			Transcriptional regulator SlyA
PCOCLAEF_00858	gene	627	azoR4			
PCOCLAEF_00858	CDS	627	azoR4	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 4
PCOCLAEF_00859	gene	1770				
PCOCLAEF_00859	CDS	1770				hypothetical protein
PCOCLAEF_00860	gene	300				
PCOCLAEF_00860	CDS	300		2.8.1.-	COG0607	Sulfurtransferase
PCOCLAEF_00861	gene	1818				
PCOCLAEF_00861	CDS	1818			COG1132	putative ABC transporter ATP-binding protein
PCOCLAEF_00862	gene	1725				
PCOCLAEF_00862	CDS	1725			COG1132	putative ABC transporter ATP-binding protein
PCOCLAEF_00863	gene	483				
PCOCLAEF_00863	CDS	483				hypothetical protein
PCOCLAEF_00864	gene	1341	yeeO_1			
PCOCLAEF_00864	CDS	1341	yeeO_1		COG0534	putative FMN/FAD exporter YeeO
PCOCLAEF_00865	gene	345				
PCOCLAEF_00865	CDS	345				hypothetical protein
PCOCLAEF_00866	gene	387				
PCOCLAEF_00866	CDS	387				hypothetical protein
PCOCLAEF_00867	gene	504				
PCOCLAEF_00867	CDS	504				hypothetical protein
PCOCLAEF_00868	gene	1101				
PCOCLAEF_00868	CDS	1101				hypothetical protein
PCOCLAEF_00869	gene	591				
PCOCLAEF_00869	CDS	591				hypothetical protein
PCOCLAEF_00870	gene	333				
PCOCLAEF_00870	CDS	333				hypothetical protein
PCOCLAEF_00871	gene	597	bioY2			
PCOCLAEF_00871	CDS	597	bioY2		COG1268	Biotin transporter BioY2
PCOCLAEF_00872	gene	702				
PCOCLAEF_00872	CDS	702				hypothetical protein
PCOCLAEF_00873	gene	528				
PCOCLAEF_00873	CDS	528				hypothetical protein
PCOCLAEF_00874	gene	1278				
PCOCLAEF_00874	CDS	1278		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
PCOCLAEF_00875	gene	1107	metXA			
PCOCLAEF_00875	CDS	1107	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
PCOCLAEF_00876	gene	801	nirC			
PCOCLAEF_00876	CDS	801	nirC		COG2116	Nitrite transporter NirC
PCOCLAEF_00877	gene	543				
PCOCLAEF_00877	CDS	543				hypothetical protein
PCOCLAEF_00878	gene	774				
PCOCLAEF_00878	CDS	774				hypothetical protein
PCOCLAEF_00879	gene	1770				
PCOCLAEF_00879	CDS	1770				hypothetical protein
PCOCLAEF_00880	gene	414				
PCOCLAEF_00880	CDS	414				hypothetical protein
PCOCLAEF_00881	gene	1404	phrB			
PCOCLAEF_00881	CDS	1404	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
PCOCLAEF_00882	gene	2466				
PCOCLAEF_00882	CDS	2466				hypothetical protein
PCOCLAEF_00883	gene	1026				
PCOCLAEF_00883	CDS	1026				hypothetical protein
PCOCLAEF_00884	gene	714				
PCOCLAEF_00884	CDS	714				hypothetical protein
PCOCLAEF_00885	gene	1173				
PCOCLAEF_00885	CDS	1173				hypothetical protein
PCOCLAEF_00886	gene	2331	secA2			
PCOCLAEF_00886	CDS	2331	secA2		COG0653	Protein translocase subunit SecA 2
PCOCLAEF_00887	gene	1428	iap			
PCOCLAEF_00887	CDS	1428	iap	3.4.-.-	COG0791	putative endopeptidase p60
PCOCLAEF_00888	gene	1185	rlmI			
PCOCLAEF_00888	CDS	1185	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
PCOCLAEF_00889	gene	663				
PCOCLAEF_00889	CDS	663				hypothetical protein
PCOCLAEF_00890	gene	210				
PCOCLAEF_00890	CDS	210				hypothetical protein
PCOCLAEF_00891	gene	753				
PCOCLAEF_00891	CDS	753				hypothetical protein
PCOCLAEF_00892	gene	459				
PCOCLAEF_00892	CDS	459				hypothetical protein
PCOCLAEF_00893	gene	1464				
PCOCLAEF_00893	CDS	1464				hypothetical protein
PCOCLAEF_00894	gene	729	gmuR_2			
PCOCLAEF_00894	CDS	729	gmuR_2		COG2188	HTH-type transcriptional regulator GmuR
PCOCLAEF_00895	gene	1395	gmuD_1			
PCOCLAEF_00895	CDS	1395	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
PCOCLAEF_00896	gene	1296	pbuG			
PCOCLAEF_00896	CDS	1296	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
PCOCLAEF_00897	gene	1032				
PCOCLAEF_00897	CDS	1032				hypothetical protein
PCOCLAEF_00898	gene	297	atl			
PCOCLAEF_00898	CDS	297	atl		COG3695	DNA base-flipping protein
PCOCLAEF_00899	gene	828	hisK			
PCOCLAEF_00899	CDS	828	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
PCOCLAEF_00900	gene	1179	hisZ			
PCOCLAEF_00900	CDS	1179	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
PCOCLAEF_00901	gene	642	hisG			
PCOCLAEF_00901	CDS	642	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
PCOCLAEF_00902	gene	1284	hisD			
PCOCLAEF_00902	CDS	1284	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
PCOCLAEF_00903	gene	585	hisB			
PCOCLAEF_00903	CDS	585	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
PCOCLAEF_00904	gene	627	hisH			
PCOCLAEF_00904	CDS	627	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
PCOCLAEF_00905	gene	723	hisA			
PCOCLAEF_00905	CDS	723	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
PCOCLAEF_00906	gene	756	hisF			
PCOCLAEF_00906	CDS	756	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
PCOCLAEF_00907	gene	318	hisI			
PCOCLAEF_00907	CDS	318	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
PCOCLAEF_00908	gene	312	hisE			
PCOCLAEF_00908	CDS	312	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
PCOCLAEF_00909	gene	1377	gdh			
PCOCLAEF_00909	CDS	1377	gdh	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
PCOCLAEF_00910	gene	906				
PCOCLAEF_00910	CDS	906				hypothetical protein
PCOCLAEF_00911	gene	1041	pgl			
PCOCLAEF_00911	CDS	1041	pgl	3.1.1.31	COG2706	6-phosphogluconolactonase
PCOCLAEF_00912	gene	696	pspB_2			
PCOCLAEF_00912	CDS	696	pspB_2	3.1.3.3	COG0406	Putative phosphoserine phosphatase 2
PCOCLAEF_00913	gene	708	gpmA_2			
PCOCLAEF_00913	CDS	708	gpmA_2	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PCOCLAEF_00914	gene	1479	dtpT			
PCOCLAEF_00914	CDS	1479	dtpT		COG3104	Di-/tripeptide transporter
PCOCLAEF_00915	gene	1182	yqhD			
PCOCLAEF_00915	CDS	1182	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
PCOCLAEF_00916	gene	636				
PCOCLAEF_00916	CDS	636				hypothetical protein
PCOCLAEF_00917	gene	1032				
PCOCLAEF_00917	CDS	1032				hypothetical protein
PCOCLAEF_00918	gene	843				
PCOCLAEF_00918	CDS	843				hypothetical protein
PCOCLAEF_00919	gene	297				
PCOCLAEF_00919	CDS	297				hypothetical protein
PCOCLAEF_00920	gene	2034				
PCOCLAEF_00920	CDS	2034				hypothetical protein
PCOCLAEF_00921	gene	666				
PCOCLAEF_00921	CDS	666				hypothetical protein
PCOCLAEF_00922	gene	948	sorC			
PCOCLAEF_00922	CDS	948	sorC		COG2390	Sorbitol operon regulator
PCOCLAEF_00923	gene	1251				
PCOCLAEF_00923	CDS	1251				hypothetical protein
PCOCLAEF_00924	gene	381				
PCOCLAEF_00924	CDS	381				hypothetical protein
PCOCLAEF_00925	gene	522	srlA			
PCOCLAEF_00925	CDS	522	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
PCOCLAEF_00926	gene	987	srlE			
PCOCLAEF_00926	CDS	987	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
PCOCLAEF_00927	gene	351				
PCOCLAEF_00927	CDS	351				hypothetical protein
PCOCLAEF_00928	gene	921	yfmC			
PCOCLAEF_00928	CDS	921	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
PCOCLAEF_00929	gene	1194	pbpX			
PCOCLAEF_00929	CDS	1194	pbpX		COG1680	Putative penicillin-binding protein PbpX
PCOCLAEF_00930	gene	1017	lacD			
PCOCLAEF_00930	CDS	1017	lacD	4.1.2.40		Tagatose 1,6-diphosphate aldolase
PCOCLAEF_00931	gene	1176	scmP_1			
PCOCLAEF_00931	CDS	1176	scmP_1	3.5.1.-	COG1473	N-acetylcysteine deacetylase
PCOCLAEF_00932	gene	1272	hyuC			
PCOCLAEF_00932	CDS	1272	hyuC	3.5.1.87		N-carbamoyl-L-amino-acid hydrolase
PCOCLAEF_00933	gene	1323	licH_1			
PCOCLAEF_00933	CDS	1323	licH_1	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
PCOCLAEF_00934	gene	969	ccpB_1			
PCOCLAEF_00934	CDS	969	ccpB_1			Catabolite control protein B
PCOCLAEF_00935	gene	1356				
PCOCLAEF_00935	CDS	1356				hypothetical protein
PCOCLAEF_00936	gene	270				
PCOCLAEF_00936	CDS	270				hypothetical protein
PCOCLAEF_00937	gene	831	MENG			
PCOCLAEF_00937	CDS	831	MENG	2.1.1.329		2-phytyl-1,4-beta-naphthoquinone methyltransferase, chloroplastic
PCOCLAEF_00938	gene	540				
PCOCLAEF_00938	CDS	540				hypothetical protein
PCOCLAEF_00939	gene	312				
PCOCLAEF_00939	CDS	312				hypothetical protein
PCOCLAEF_00940	gene	2052				
PCOCLAEF_00940	CDS	2052				hypothetical protein
PCOCLAEF_00941	gene	1251	arnC			
PCOCLAEF_00941	CDS	1251	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PCOCLAEF_00942	gene	1497				
PCOCLAEF_00942	CDS	1497				hypothetical protein
PCOCLAEF_00943	gene	1476				
PCOCLAEF_00943	CDS	1476				hypothetical protein
PCOCLAEF_00944	gene	741	mta			
PCOCLAEF_00944	CDS	741	mta		COG0789	HTH-type transcriptional activator mta
PCOCLAEF_00945	gene	1662				
PCOCLAEF_00945	CDS	1662			COG0659	putative sulfate transporter
PCOCLAEF_00946	gene	444				
PCOCLAEF_00946	CDS	444				hypothetical protein
PCOCLAEF_00947	gene	753	ybbH_1			
PCOCLAEF_00947	CDS	753	ybbH_1		COG1737	putative HTH-type transcriptional regulator YbbH
PCOCLAEF_00948	gene	1317	licH_2			
PCOCLAEF_00948	CDS	1317	licH_2	3.2.1.86	COG1486	putative 6-phospho-beta-glucosidase
PCOCLAEF_00949	gene	1005				
PCOCLAEF_00949	CDS	1005				hypothetical protein
PCOCLAEF_00950	gene	1416	emrY			
PCOCLAEF_00950	CDS	1416	emrY			putative multidrug resistance protein EmrY
PCOCLAEF_00951	gene	369				
PCOCLAEF_00951	CDS	369				hypothetical protein
PCOCLAEF_00952	gene	816	gpmA_3			
PCOCLAEF_00952	CDS	816	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
PCOCLAEF_00953	gene	1431				
PCOCLAEF_00953	CDS	1431				hypothetical protein
PCOCLAEF_00954	gene	435				
PCOCLAEF_00954	CDS	435				Putative universal stress protein
PCOCLAEF_00955	gene	1830				
PCOCLAEF_00955	CDS	1830				hypothetical protein
PCOCLAEF_00956	gene	459				
PCOCLAEF_00956	CDS	459				hypothetical protein
PCOCLAEF_00957	gene	363				
PCOCLAEF_00957	CDS	363				hypothetical protein
PCOCLAEF_00958	gene	681				
PCOCLAEF_00958	CDS	681				hypothetical protein
PCOCLAEF_00959	gene	579				
PCOCLAEF_00959	CDS	579				hypothetical protein
PCOCLAEF_00960	gene	936	prs_1			
PCOCLAEF_00960	CDS	936	prs_1	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
PCOCLAEF_00961	gene	1272	gatC_1			
PCOCLAEF_00961	CDS	1272	gatC_1		COG3775	PTS system galactitol-specific EIIC component
PCOCLAEF_00962	gene	294	gatB_1			
PCOCLAEF_00962	CDS	294	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
PCOCLAEF_00963	gene	1047	gatD_1			
PCOCLAEF_00963	CDS	1047	gatD_1	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
PCOCLAEF_00964	gene	651	rpe_1			
PCOCLAEF_00964	CDS	651	rpe_1	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
PCOCLAEF_00965	gene	399				
PCOCLAEF_00965	CDS	399				hypothetical protein
PCOCLAEF_00966	gene	468				
PCOCLAEF_00966	CDS	468				hypothetical protein
PCOCLAEF_00967	gene	603	kdsD			
PCOCLAEF_00967	CDS	603	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
PCOCLAEF_00968	gene	2061				
PCOCLAEF_00968	CDS	2061				hypothetical protein
PCOCLAEF_00969	gene	651	tal_1			
PCOCLAEF_00969	CDS	651	tal_1	2.2.1.2	COG0176	Transaldolase
PCOCLAEF_00970	gene	669	rpe_2			
PCOCLAEF_00970	CDS	669	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
PCOCLAEF_00971	gene	450	rpiB_1			
PCOCLAEF_00971	CDS	450	rpiB_1	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
PCOCLAEF_00972	gene	225				
PCOCLAEF_00972	CDS	225				hypothetical protein
PCOCLAEF_00973	gene	960				
PCOCLAEF_00973	CDS	960				hypothetical protein
PCOCLAEF_00974	gene	594	axe2			
PCOCLAEF_00974	CDS	594	axe2	3.1.1.72		Acetylxylan esterase
PCOCLAEF_00975	gene	1761				
PCOCLAEF_00975	CDS	1761				hypothetical protein
PCOCLAEF_00976	gene	909	catM			
PCOCLAEF_00976	CDS	909	catM			HTH-type transcriptional regulator CatM
PCOCLAEF_00977	gene	759	aroD			
PCOCLAEF_00977	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
PCOCLAEF_00978	gene	876	aroE_1			
PCOCLAEF_00978	CDS	876	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PCOCLAEF_00979	gene	1995				
PCOCLAEF_00979	CDS	1995		1.-.-.-		NADH oxidase
PCOCLAEF_00980	gene	894	gltC_1			
PCOCLAEF_00980	CDS	894	gltC_1			HTH-type transcriptional regulator GltC
PCOCLAEF_00981	gene	729				
PCOCLAEF_00981	CDS	729				hypothetical protein
PCOCLAEF_00982	gene	171	rpmF_1			
PCOCLAEF_00982	CDS	171	rpmF_1		COG0333	50S ribosomal protein L32
PCOCLAEF_00983	gene	576				
PCOCLAEF_00983	CDS	576				hypothetical protein
PCOCLAEF_00984	gene	378				
PCOCLAEF_00984	CDS	378				hypothetical protein
PCOCLAEF_00985	gene	1302				
PCOCLAEF_00985	CDS	1302				hypothetical protein
PCOCLAEF_00986	gene	201				
PCOCLAEF_00986	CDS	201				hypothetical protein
PCOCLAEF_00987	gene	366	isdG			
PCOCLAEF_00987	CDS	366	isdG	1.14.14.18	COG2329	Heme-degrading monooxygenase
PCOCLAEF_00988	gene	480				
PCOCLAEF_00988	CDS	480				hypothetical protein
PCOCLAEF_00989	gene	1104	rlmN			
PCOCLAEF_00989	CDS	1104	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
PCOCLAEF_00990	gene	1701	ohyA			
PCOCLAEF_00990	CDS	1701	ohyA	4.2.1.53		Oleate hydratase
PCOCLAEF_00991	gene	561				
PCOCLAEF_00991	CDS	561				hypothetical protein
PCOCLAEF_00992	gene	360				
PCOCLAEF_00992	CDS	360				hypothetical protein
PCOCLAEF_00993	gene	336				
PCOCLAEF_00993	CDS	336				hypothetical protein
PCOCLAEF_00994	gene	978				
PCOCLAEF_00994	CDS	978				hypothetical protein
PCOCLAEF_00995	gene	243				
PCOCLAEF_00995	CDS	243				hypothetical protein
PCOCLAEF_00996	gene	345				
PCOCLAEF_00996	CDS	345				hypothetical protein
PCOCLAEF_00997	gene	618				
PCOCLAEF_00997	CDS	618				hypothetical protein
PCOCLAEF_00998	gene	177				
PCOCLAEF_00998	CDS	177				hypothetical protein
PCOCLAEF_00999	gene	267				
PCOCLAEF_00999	CDS	267				hypothetical protein
PCOCLAEF_01000	gene	306				
PCOCLAEF_01000	CDS	306				hypothetical protein
PCOCLAEF_01001	gene	486				
PCOCLAEF_01001	CDS	486				hypothetical protein
PCOCLAEF_01002	gene	474				
PCOCLAEF_01002	CDS	474				hypothetical protein
	repeat_region	585				
PCOCLAEF_01003	gene	2154				
PCOCLAEF_01003	CDS	2154				hypothetical protein
PCOCLAEF_01004	gene	1539				
PCOCLAEF_01004	CDS	1539				hypothetical protein
PCOCLAEF_01005	gene	1551	apc1			
PCOCLAEF_01005	CDS	1551	apc1	6.4.1.8	COG0145	Acetophenone carboxylase alpha subunit
PCOCLAEF_01006	gene	1101				
PCOCLAEF_01006	CDS	1101				hypothetical protein
PCOCLAEF_01007	gene	1284	codB			
PCOCLAEF_01007	CDS	1284	codB		COG1457	Cytosine permease
PCOCLAEF_01008	gene	1596				
PCOCLAEF_01008	CDS	1596				hypothetical protein
PCOCLAEF_01009	gene	948				
PCOCLAEF_01009	CDS	948				hypothetical protein
PCOCLAEF_01010	gene	1149				
PCOCLAEF_01010	CDS	1149				hypothetical protein
PCOCLAEF_01011	gene	2160				
PCOCLAEF_01011	CDS	2160				hypothetical protein
PCOCLAEF_01012	gene	756				
PCOCLAEF_01012	CDS	756				hypothetical protein
PCOCLAEF_01013	gene	666				
PCOCLAEF_01013	CDS	666				hypothetical protein
PCOCLAEF_01014	gene	726				
PCOCLAEF_01014	CDS	726				hypothetical protein
PCOCLAEF_01015	gene	549				
PCOCLAEF_01015	CDS	549				hypothetical protein
PCOCLAEF_01016	gene	930	msrR			
PCOCLAEF_01016	CDS	930	msrR			Regulatory protein MsrR
PCOCLAEF_01017	gene	315				
PCOCLAEF_01017	CDS	315				hypothetical protein
PCOCLAEF_01018	gene	2037	pbp			
PCOCLAEF_01018	CDS	2037	pbp		COG0768	Beta-lactam-inducible penicillin-binding protein
PCOCLAEF_01019	gene	504				
PCOCLAEF_01019	CDS	504				hypothetical protein
PCOCLAEF_01020	gene	1269				
PCOCLAEF_01020	CDS	1269				hypothetical protein
PCOCLAEF_01021	gene	618	lntA			
PCOCLAEF_01021	CDS	618	lntA			Listeria nuclear targeted protein A
PCOCLAEF_01022	gene	846	qorB			
PCOCLAEF_01022	CDS	846	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
PCOCLAEF_01023	gene	468				
PCOCLAEF_01023	CDS	468				hypothetical protein
PCOCLAEF_01024	gene	1893	inlB_1			
PCOCLAEF_01024	CDS	1893	inlB_1			Internalin B
PCOCLAEF_01025	gene	2403	inlA_1			
PCOCLAEF_01025	CDS	2403	inlA_1		COG4886	Internalin A
PCOCLAEF_01026	gene	576				
PCOCLAEF_01026	CDS	576				hypothetical protein
PCOCLAEF_01027	gene	147				
PCOCLAEF_01027	CDS	147				hypothetical protein
PCOCLAEF_01028	gene	588				
PCOCLAEF_01028	CDS	588				hypothetical protein
PCOCLAEF_01029	gene	183				
PCOCLAEF_01029	CDS	183				hypothetical protein
PCOCLAEF_01030	gene	177				
PCOCLAEF_01030	CDS	177				hypothetical protein
PCOCLAEF_01031	gene	666				
PCOCLAEF_01031	CDS	666				hypothetical protein
PCOCLAEF_01032	gene	789				
PCOCLAEF_01032	CDS	789				hypothetical protein
PCOCLAEF_01033	gene	300				
PCOCLAEF_01033	CDS	300				hypothetical protein
PCOCLAEF_01034	gene	495				
PCOCLAEF_01034	CDS	495				hypothetical protein
PCOCLAEF_01035	gene	168				
PCOCLAEF_01035	CDS	168				hypothetical protein
PCOCLAEF_01036	gene	357				
PCOCLAEF_01036	CDS	357				hypothetical protein
PCOCLAEF_01037	gene	357				
PCOCLAEF_01037	CDS	357				hypothetical protein
PCOCLAEF_01038	gene	609				
PCOCLAEF_01038	CDS	609				hypothetical protein
