locus_tag	ftype	length_bp	gene	EC_number	COG	product
FAOADFNE_01359	gene	390				
FAOADFNE_01359	CDS	390				hypothetical protein
FAOADFNE_01360	gene	1293	tilS			
FAOADFNE_01360	CDS	1293	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
FAOADFNE_01361	gene	261	rof			
FAOADFNE_01361	CDS	261	rof		COG4568	Protein rof
FAOADFNE_01362	gene	201				
FAOADFNE_01362	CDS	201				hypothetical protein
FAOADFNE_01363	gene	546	yaeQ			
FAOADFNE_01363	CDS	546	yaeQ		COG4681	putative protein YaeQ
FAOADFNE_01364	gene	423	arfB			
FAOADFNE_01364	CDS	423	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
FAOADFNE_01365	gene	585				
FAOADFNE_01365	CDS	585				hypothetical protein
FAOADFNE_01366	gene	1719	proS			
FAOADFNE_01366	CDS	1719	proS	6.1.1.15	COG0442	Proline--tRNA ligase
FAOADFNE_01367	gene	708	trmO			
FAOADFNE_01367	CDS	708	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
FAOADFNE_01368	gene	405	rcsF			
FAOADFNE_01368	CDS	405	rcsF			Outer membrane lipoprotein RcsF
FAOADFNE_01369	gene	816	metQ_1			
FAOADFNE_01369	CDS	816	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
FAOADFNE_01370	gene	654	metI			
FAOADFNE_01370	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
FAOADFNE_01371	gene	1032	metN_1			
FAOADFNE_01371	CDS	1032	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
FAOADFNE_01372	gene	567	gmhB			
FAOADFNE_01372	CDS	567	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
FAOADFNE_01373	gene	1538				
FAOADFNE_01373	rRNA	1538				16S ribosomal RNA
FAOADFNE_01374	gene	77				
FAOADFNE_01374	tRNA	77				tRNA-Ile(gat)
FAOADFNE_01375	gene	76				
FAOADFNE_01375	tRNA	76				tRNA-Ala(tgc)
FAOADFNE_01376	gene	3005				
FAOADFNE_01376	rRNA	3005				23S ribosomal RNA
FAOADFNE_01377	gene	111				
FAOADFNE_01377	rRNA	111				5S ribosomal RNA
FAOADFNE_01378	gene	77				
FAOADFNE_01378	tRNA	77				tRNA-Asp(gtc)
FAOADFNE_01379	gene	804	dkgB			
FAOADFNE_01379	CDS	804	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
FAOADFNE_01380	gene	915	dmlR_1			
FAOADFNE_01380	CDS	915	dmlR_1			HTH-type transcriptional regulator DmlR
FAOADFNE_01381	gene	1176	ydhP			
FAOADFNE_01381	CDS	1176	ydhP		COG2814	Inner membrane transport protein YdhP
FAOADFNE_01382	gene	801				
FAOADFNE_01382	CDS	801				hypothetical protein
FAOADFNE_01383	gene	771	ycgJ			
FAOADFNE_01383	CDS	771	ycgJ	2.1.1.-		putative methyltransferase YcgJ
FAOADFNE_01384	gene	1221	mltD			
FAOADFNE_01384	CDS	1221	mltD	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
FAOADFNE_01385	gene	756	gloB			
FAOADFNE_01385	CDS	756	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
FAOADFNE_01386	gene	723				
FAOADFNE_01386	CDS	723				hypothetical protein
FAOADFNE_01387	gene	468	rnhA			
FAOADFNE_01387	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
FAOADFNE_01388	gene	741	dnaQ			
FAOADFNE_01388	CDS	741	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
FAOADFNE_01389	gene	77				
FAOADFNE_01389	tRNA	77				tRNA-Asp(gtc)
FAOADFNE_01390	gene	1056				
FAOADFNE_01390	CDS	1056				hypothetical protein
FAOADFNE_01391	gene	996				
FAOADFNE_01391	CDS	996				hypothetical protein
FAOADFNE_01392	gene	1884				
FAOADFNE_01392	CDS	1884				hypothetical protein
FAOADFNE_01393	gene	495				
FAOADFNE_01393	CDS	495				hypothetical protein
FAOADFNE_01394	gene	825				
FAOADFNE_01394	CDS	825				hypothetical protein
FAOADFNE_01395	gene	903				
FAOADFNE_01395	CDS	903				hypothetical protein
FAOADFNE_01396	gene	1482	clpV1_1			
FAOADFNE_01396	CDS	1482	clpV1_1		COG0542	Protein ClpV1
FAOADFNE_01397	gene	927	clpV1_2			
FAOADFNE_01397	CDS	927	clpV1_2		COG0542	Protein ClpV1
FAOADFNE_01398	gene	543				
FAOADFNE_01398	CDS	543				hypothetical protein
FAOADFNE_01399	gene	1332				
FAOADFNE_01399	CDS	1332				hypothetical protein
FAOADFNE_01400	gene	387				
FAOADFNE_01400	CDS	387				hypothetical protein
FAOADFNE_01401	gene	447				
FAOADFNE_01401	CDS	447				hypothetical protein
FAOADFNE_01402	gene	486	hcp1_1			
FAOADFNE_01402	CDS	486	hcp1_1		COG3157	Protein hcp1
FAOADFNE_01403	gene	537				
FAOADFNE_01403	CDS	537				hypothetical protein
FAOADFNE_01404	gene	1344				
FAOADFNE_01404	CDS	1344				hypothetical protein
FAOADFNE_01405	gene	1305	pal_1			
FAOADFNE_01405	CDS	1305	pal_1			Peptidoglycan-associated lipoprotein
FAOADFNE_01406	gene	774				
FAOADFNE_01406	CDS	774				hypothetical protein
FAOADFNE_01407	gene	357				
FAOADFNE_01407	CDS	357				hypothetical protein
FAOADFNE_01408	gene	3870				
FAOADFNE_01408	CDS	3870				hypothetical protein
FAOADFNE_01409	gene	789				
FAOADFNE_01409	CDS	789				hypothetical protein
FAOADFNE_01410	gene	387				
FAOADFNE_01410	CDS	387				hypothetical protein
FAOADFNE_01411	gene	519				
FAOADFNE_01411	CDS	519				hypothetical protein
FAOADFNE_01412	gene	2235				
FAOADFNE_01412	CDS	2235				hypothetical protein
FAOADFNE_01413	gene	459				
FAOADFNE_01413	CDS	459				hypothetical protein
FAOADFNE_01414	gene	4782				
FAOADFNE_01414	CDS	4782				hypothetical protein
FAOADFNE_01415	gene	309				
FAOADFNE_01415	CDS	309				hypothetical protein
FAOADFNE_01416	gene	258	symE_2			
FAOADFNE_01416	CDS	258	symE_2	3.1.-.-		Endoribonuclease SymE
FAOADFNE_01417	gene	225				
FAOADFNE_01417	CDS	225				hypothetical protein
FAOADFNE_01418	gene	432				
FAOADFNE_01418	CDS	432				hypothetical protein
FAOADFNE_01419	gene	222				
FAOADFNE_01419	CDS	222				hypothetical protein
FAOADFNE_01420	gene	243				
FAOADFNE_01420	CDS	243				hypothetical protein
FAOADFNE_01421	gene	282				
FAOADFNE_01421	CDS	282				IS3 family transposase IS1351
FAOADFNE_01422	gene	501				
FAOADFNE_01422	CDS	501				hypothetical protein
FAOADFNE_01423	gene	714	caf1M			
FAOADFNE_01423	CDS	714	caf1M		COG3121	Chaperone protein caf1M
FAOADFNE_01424	gene	2511	caf1A			
FAOADFNE_01424	CDS	2511	caf1A		COG3188	F1 capsule-anchoring protein
FAOADFNE_01425	gene	471				
FAOADFNE_01425	CDS	471				hypothetical protein
FAOADFNE_01426	gene	822				
FAOADFNE_01426	CDS	822				hypothetical protein
FAOADFNE_01427	gene	948	dmlR_2			
FAOADFNE_01427	CDS	948	dmlR_2			HTH-type transcriptional regulator DmlR
FAOADFNE_01428	gene	168				
FAOADFNE_01428	CDS	168				hypothetical protein
FAOADFNE_01429	gene	267				
FAOADFNE_01429	CDS	267				IS21 family transposase ISEc62
FAOADFNE_01430	gene	636				
FAOADFNE_01430	CDS	636				hypothetical protein
FAOADFNE_01431	gene	576	cfaB			
FAOADFNE_01431	CDS	576	cfaB			CFA/I fimbrial subunit B
FAOADFNE_01432	gene	2688				
FAOADFNE_01432	CDS	2688				hypothetical protein
FAOADFNE_01433	gene	1065				
FAOADFNE_01433	CDS	1065				hypothetical protein
FAOADFNE_01434	gene	456	decR_1			
FAOADFNE_01434	CDS	456	decR_1		COG1522	DNA-binding transcriptional activator DecR
FAOADFNE_01435	gene	618				
FAOADFNE_01435	CDS	618				hypothetical protein
FAOADFNE_01436	gene	159				
FAOADFNE_01436	CDS	159				hypothetical protein
FAOADFNE_01437	gene	720	pagN			
FAOADFNE_01437	CDS	720	pagN		COG3637	Outer membrane protein PagN
FAOADFNE_01438	gene	408				
FAOADFNE_01438	CDS	408				hypothetical protein
FAOADFNE_01439	gene	768	yafV			
FAOADFNE_01439	CDS	768	yafV	3.5.1.3		Omega-amidase YafV
FAOADFNE_01440	gene	2445	fadE			
FAOADFNE_01440	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
FAOADFNE_01441	gene	579	gmhA			
FAOADFNE_01441	CDS	579	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
FAOADFNE_01442	gene	768	yafJ			
FAOADFNE_01442	CDS	768	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
FAOADFNE_01443	gene	738				
FAOADFNE_01443	CDS	738				hypothetical protein
FAOADFNE_01444	gene	1056	dinB			
FAOADFNE_01444	CDS	1056	dinB	2.7.7.7	COG0389	DNA polymerase IV
FAOADFNE_01445	gene	1140	rtcB_2			
FAOADFNE_01445	CDS	1140	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
FAOADFNE_01446	gene	615	prfB_1			
FAOADFNE_01446	CDS	615	prfB_1		COG1186	Peptide chain release factor RF2
FAOADFNE_01447	gene	1458	pepD			
FAOADFNE_01447	CDS	1458	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
FAOADFNE_01448	gene	459	gpt			
FAOADFNE_01448	CDS	459	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
FAOADFNE_01449	gene	1245				
FAOADFNE_01449	CDS	1245				hypothetical protein
FAOADFNE_01450	gene	402	crl			
FAOADFNE_01450	CDS	402	crl			Sigma factor-binding protein Crl
FAOADFNE_01451	gene	1053	phoE			
FAOADFNE_01451	CDS	1053	phoE		COG3203	Outer membrane porin PhoE
FAOADFNE_01452	gene	1104	proB			
FAOADFNE_01452	CDS	1104	proB	2.7.2.11	COG0263	Glutamate 5-kinase
FAOADFNE_01453	gene	1251	proA			
FAOADFNE_01453	CDS	1251	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
FAOADFNE_01454	gene	76				
FAOADFNE_01454	tRNA	76				tRNA-Thr(cgt)
FAOADFNE_01455	gene	1020	xerD_1			
FAOADFNE_01455	CDS	1020	xerD_1			Tyrosine recombinase XerD
FAOADFNE_01456	gene	636				
FAOADFNE_01456	CDS	636				hypothetical protein
FAOADFNE_01457	gene	1176				
FAOADFNE_01457	CDS	1176				hypothetical protein
FAOADFNE_01458	gene	462				
FAOADFNE_01458	CDS	462				hypothetical protein
FAOADFNE_01459	gene	522				
FAOADFNE_01459	CDS	522				hypothetical protein
FAOADFNE_01460	gene	234				
FAOADFNE_01460	CDS	234				hypothetical protein
FAOADFNE_01461	gene	378				
FAOADFNE_01461	CDS	378				hypothetical protein
FAOADFNE_01462	gene	627				
FAOADFNE_01462	CDS	627				hypothetical protein
FAOADFNE_01463	gene	177				
FAOADFNE_01463	CDS	177				hypothetical protein
FAOADFNE_01464	gene	294				
FAOADFNE_01464	CDS	294				hypothetical protein
FAOADFNE_01465	gene	549				
FAOADFNE_01465	CDS	549				hypothetical protein
FAOADFNE_01466	gene	507	ssb_2			
FAOADFNE_01466	CDS	507	ssb_2			Single-stranded DNA-binding protein
FAOADFNE_01467	gene	708				
FAOADFNE_01467	CDS	708				hypothetical protein
FAOADFNE_01468	gene	144				
FAOADFNE_01468	CDS	144				hypothetical protein
FAOADFNE_01469	gene	189				
FAOADFNE_01469	CDS	189				hypothetical protein
FAOADFNE_01470	gene	159				
FAOADFNE_01470	CDS	159				hypothetical protein
FAOADFNE_01471	gene	201				
FAOADFNE_01471	CDS	201				hypothetical protein
FAOADFNE_01472	gene	258				
FAOADFNE_01472	CDS	258				hypothetical protein
FAOADFNE_01473	gene	222				
FAOADFNE_01473	CDS	222				hypothetical protein
FAOADFNE_01474	gene	303				
FAOADFNE_01474	CDS	303				hypothetical protein
FAOADFNE_01475	gene	633	lexA_2			
FAOADFNE_01475	CDS	633	lexA_2	3.4.21.88		LexA repressor
FAOADFNE_01476	gene	216				
FAOADFNE_01476	CDS	216				hypothetical protein
FAOADFNE_01477	gene	291				
FAOADFNE_01477	CDS	291				hypothetical protein
FAOADFNE_01478	gene	162				
FAOADFNE_01478	CDS	162				hypothetical protein
FAOADFNE_01479	gene	849				
FAOADFNE_01479	CDS	849				hypothetical protein
FAOADFNE_01480	gene	108				
FAOADFNE_01480	CDS	108				hypothetical protein
FAOADFNE_01481	gene	1881				
FAOADFNE_01481	CDS	1881				hypothetical protein
FAOADFNE_01482	gene	279				
FAOADFNE_01482	CDS	279				hypothetical protein
FAOADFNE_01483	gene	441				
FAOADFNE_01483	CDS	441				hypothetical protein
FAOADFNE_01484	gene	873				
FAOADFNE_01484	CDS	873				hypothetical protein
FAOADFNE_01485	gene	177				
FAOADFNE_01485	CDS	177				hypothetical protein
FAOADFNE_01486	gene	396	rusA_1			
FAOADFNE_01486	CDS	396	rusA_1	3.1.22.4	COG4570	Crossover junction endodeoxyribonuclease RusA
FAOADFNE_01487	gene	204				
FAOADFNE_01487	CDS	204				hypothetical protein
FAOADFNE_01488	gene	180				
FAOADFNE_01488	CDS	180				hypothetical protein
FAOADFNE_01489	gene	519				
FAOADFNE_01489	CDS	519				hypothetical protein
FAOADFNE_01490	gene	75				
FAOADFNE_01490	tRNA	75				tRNA-Asn(gtt)
FAOADFNE_01491	gene	76				
FAOADFNE_01491	tRNA	76				tRNA-Thr(tgt)
FAOADFNE_01492	gene	324				
FAOADFNE_01492	CDS	324				hypothetical protein
FAOADFNE_01493	gene	477				
FAOADFNE_01493	CDS	477				hypothetical protein
FAOADFNE_01494	gene	438				
FAOADFNE_01494	CDS	438				hypothetical protein
FAOADFNE_01495	gene	489				
FAOADFNE_01495	CDS	489				hypothetical protein
FAOADFNE_01496	gene	243				
FAOADFNE_01496	CDS	243				hypothetical protein
FAOADFNE_01497	gene	489				
FAOADFNE_01497	CDS	489				hypothetical protein
FAOADFNE_01498	gene	1500				
FAOADFNE_01498	CDS	1500				hypothetical protein
FAOADFNE_01499	gene	2166				
FAOADFNE_01499	CDS	2166				hypothetical protein
FAOADFNE_01500	gene	912				
FAOADFNE_01500	CDS	912				hypothetical protein
FAOADFNE_01501	gene	1296				
FAOADFNE_01501	CDS	1296				hypothetical protein
FAOADFNE_01502	gene	237				
FAOADFNE_01502	CDS	237				hypothetical protein
FAOADFNE_01503	gene	501				
FAOADFNE_01503	CDS	501				hypothetical protein
FAOADFNE_01504	gene	1419				
FAOADFNE_01504	CDS	1419				hypothetical protein
FAOADFNE_01505	gene	639				
FAOADFNE_01505	CDS	639				hypothetical protein
FAOADFNE_01506	gene	456				
FAOADFNE_01506	CDS	456				hypothetical protein
FAOADFNE_01507	gene	690				
FAOADFNE_01507	CDS	690				hypothetical protein
FAOADFNE_01508	gene	1353				
FAOADFNE_01508	CDS	1353				hypothetical protein
FAOADFNE_01509	gene	1914				
FAOADFNE_01509	CDS	1914				hypothetical protein
FAOADFNE_01510	gene	330				
FAOADFNE_01510	CDS	330				hypothetical protein
FAOADFNE_01511	gene	1761				
FAOADFNE_01511	CDS	1761				hypothetical protein
FAOADFNE_01512	gene	1455				
FAOADFNE_01512	CDS	1455				hypothetical protein
FAOADFNE_01513	gene	927	yfdH_2			
FAOADFNE_01513	CDS	927	yfdH_2	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
FAOADFNE_01514	gene	93				
FAOADFNE_01514	CDS	93				hypothetical protein
FAOADFNE_01515	gene	276	intA_1			
FAOADFNE_01515	CDS	276	intA_1		COG0582	Prophage integrase IntA
FAOADFNE_01516	gene	624				
FAOADFNE_01516	CDS	624				IS3 family transposase ISSty2
FAOADFNE_01517	gene	273				
FAOADFNE_01517	CDS	273				hypothetical protein
FAOADFNE_01518	gene	417	ddrA_1			
FAOADFNE_01518	CDS	417	ddrA_1			Diol dehydratase-reactivating factor alpha subunit
FAOADFNE_01519	gene	300				
FAOADFNE_01519	CDS	300				hypothetical protein
FAOADFNE_01520	gene	1233	ynfM_1			
FAOADFNE_01520	CDS	1233	ynfM_1			Inner membrane transport protein YnfM
FAOADFNE_01521	gene	1422	leuC			
FAOADFNE_01521	CDS	1422	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
FAOADFNE_01522	gene	627	leuD			
FAOADFNE_01522	CDS	627	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
FAOADFNE_01523	gene	879				
FAOADFNE_01523	CDS	879				hypothetical protein
FAOADFNE_01524	gene	915	dehH1			
FAOADFNE_01524	CDS	915	dehH1	3.8.1.3		Haloacetate dehalogenase H-1
FAOADFNE_01525	gene	966	dmlR_3			
FAOADFNE_01525	CDS	966	dmlR_3			HTH-type transcriptional regulator DmlR
FAOADFNE_01526	gene	273				
FAOADFNE_01526	CDS	273				hypothetical protein
FAOADFNE_01527	gene	399				
FAOADFNE_01527	CDS	399				hypothetical protein
FAOADFNE_01528	gene	576	yadV_1			
FAOADFNE_01528	CDS	576	yadV_1			putative fimbrial chaperone YadV
FAOADFNE_01529	gene	1326				
FAOADFNE_01529	CDS	1326				hypothetical protein
FAOADFNE_01530	gene	2562	fimD_4			
FAOADFNE_01530	CDS	2562	fimD_4		COG3188	Outer membrane usher protein FimD
FAOADFNE_01531	gene	762	yadV_2			
FAOADFNE_01531	CDS	762	yadV_2			putative fimbrial chaperone YadV
FAOADFNE_01532	gene	537	sfaA			
FAOADFNE_01532	CDS	537	sfaA			S-fimbrial protein subunit SfaA
FAOADFNE_01533	gene	735				
FAOADFNE_01533	CDS	735				hypothetical protein
FAOADFNE_01534	gene	501				
FAOADFNE_01534	CDS	501				hypothetical protein
FAOADFNE_01535	gene	1575				
FAOADFNE_01535	CDS	1575				hypothetical protein
FAOADFNE_01536	gene	744				
FAOADFNE_01536	CDS	744				hypothetical protein
FAOADFNE_01537	gene	489				
FAOADFNE_01537	CDS	489				hypothetical protein
FAOADFNE_01538	gene	525	ail_1			
FAOADFNE_01538	CDS	525	ail_1		COG3637	Attachment invasion locus protein
FAOADFNE_01539	gene	528				
FAOADFNE_01539	CDS	528				hypothetical protein
FAOADFNE_01540	gene	360				
FAOADFNE_01540	CDS	360				hypothetical protein
FAOADFNE_01541	gene	1458	oprM			
FAOADFNE_01541	CDS	1458	oprM		COG1538	Outer membrane protein OprM
FAOADFNE_01542	gene	2415	bepE_1			
FAOADFNE_01542	CDS	2415	bepE_1			Efflux pump membrane transporter BepE
FAOADFNE_01543	gene	741	bepE_2			
FAOADFNE_01543	CDS	741	bepE_2			Efflux pump membrane transporter BepE
FAOADFNE_01544	gene	1227	bepF			
FAOADFNE_01544	CDS	1227	bepF			Efflux pump periplasmic linker BepF
FAOADFNE_01545	gene	2289	actP_2			
FAOADFNE_01545	CDS	2289	actP_2	7.2.2.9		Copper-transporting P-type ATPase
FAOADFNE_01546	gene	465	hmrR			
FAOADFNE_01546	CDS	465	hmrR			HTH-type transcriptional regulator HmrR
FAOADFNE_01547	gene	195				
FAOADFNE_01547	CDS	195				hypothetical protein
FAOADFNE_01548	gene	1254	yjhB_1			
FAOADFNE_01548	CDS	1254	yjhB_1			Putative metabolite transport protein YjhB
FAOADFNE_01549	gene	1959				
FAOADFNE_01549	CDS	1959				hypothetical protein
FAOADFNE_01550	gene	2973				
FAOADFNE_01550	CDS	2973				hypothetical protein
FAOADFNE_01551	gene	102				
FAOADFNE_01551	CDS	102				hypothetical protein
FAOADFNE_01552	gene	1404				
FAOADFNE_01552	CDS	1404				hypothetical protein
FAOADFNE_01553	gene	1011	appB_1			
FAOADFNE_01553	CDS	1011	appB_1	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
FAOADFNE_01554	gene	132				
FAOADFNE_01554	CDS	132				hypothetical protein
FAOADFNE_01555	gene	1005	rhaR_4			
FAOADFNE_01555	CDS	1005	rhaR_4			HTH-type transcriptional activator RhaR
FAOADFNE_01556	gene	1995	fhuA_2			
FAOADFNE_01556	CDS	1995	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
FAOADFNE_01557	gene	633	rhtC_3			
FAOADFNE_01557	CDS	633	rhtC_3		COG1280	Threonine efflux protein
FAOADFNE_01558	gene	276				
FAOADFNE_01558	CDS	276				hypothetical protein
FAOADFNE_01559	gene	1626	prpR			
FAOADFNE_01559	CDS	1626	prpR		COG1221	Propionate catabolism operon regulatory protein
FAOADFNE_01560	gene	888	prpB			
FAOADFNE_01560	CDS	888	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
FAOADFNE_01561	gene	1170	prpC			
FAOADFNE_01561	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
FAOADFNE_01562	gene	1452	prpD			
FAOADFNE_01562	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
FAOADFNE_01563	gene	1887	acs_2			
FAOADFNE_01563	CDS	1887	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
FAOADFNE_01564	gene	975	hemB			
FAOADFNE_01564	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
FAOADFNE_01565	gene	1038				
FAOADFNE_01565	CDS	1038				hypothetical protein
FAOADFNE_01566	gene	1818				
FAOADFNE_01566	CDS	1818				hypothetical protein
FAOADFNE_01567	gene	624	iprA_3			
FAOADFNE_01567	CDS	624	iprA_3			Inhibitor of hydrogen peroxide resistance
FAOADFNE_01568	gene	1131	ampH			
FAOADFNE_01568	CDS	1131	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
FAOADFNE_01569	gene	1221	sbmA			
FAOADFNE_01569	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
FAOADFNE_01570	gene	1095				
FAOADFNE_01570	CDS	1095				hypothetical protein
FAOADFNE_01571	gene	309	yaiY			
FAOADFNE_01571	CDS	309	yaiY			Inner membrane protein YaiY
FAOADFNE_01572	gene	216				
FAOADFNE_01572	CDS	216				hypothetical protein
FAOADFNE_01573	gene	1113	ddlA			
FAOADFNE_01573	CDS	1113	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
FAOADFNE_01574	gene	684				
FAOADFNE_01574	CDS	684				hypothetical protein
FAOADFNE_01575	gene	1020	sbnD_1			
FAOADFNE_01575	CDS	1020	sbnD_1			Staphyloferrin B transporter
FAOADFNE_01576	gene	261	iraP			
FAOADFNE_01576	CDS	261	iraP			Anti-adapter protein IraP
FAOADFNE_01577	gene	321	psiF			
FAOADFNE_01577	CDS	321	psiF			Phosphate starvation-inducible protein PsiF
FAOADFNE_01578	gene	1113	dgcC			
FAOADFNE_01578	CDS	1113	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
FAOADFNE_01579	gene	810	proC			
FAOADFNE_01579	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
FAOADFNE_01580	gene	456				
FAOADFNE_01580	CDS	456				hypothetical protein
FAOADFNE_01581	gene	546	aroL			
FAOADFNE_01581	CDS	546	aroL	2.7.1.71	COG0703	Shikimate kinase 2
FAOADFNE_01582	gene	192	yaiA			
FAOADFNE_01582	CDS	192	yaiA			putative protein YaiA
FAOADFNE_01583	gene	678				
FAOADFNE_01583	CDS	678				hypothetical protein
FAOADFNE_01584	gene	285	ppnP			
FAOADFNE_01584	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
FAOADFNE_01585	gene	912	rdgC			
FAOADFNE_01585	CDS	912	rdgC		COG2974	Recombination-associated protein RdgC
FAOADFNE_01586	gene	909	mak			
FAOADFNE_01586	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
FAOADFNE_01587	gene	1173	araJ			
FAOADFNE_01587	CDS	1173	araJ		COG2814	Putative transporter AraJ
FAOADFNE_01588	gene	3141	sbcC			
FAOADFNE_01588	CDS	3141	sbcC		COG0419	Nuclease SbcCD subunit C
FAOADFNE_01589	gene	1203	sbcD			
FAOADFNE_01589	CDS	1203	sbcD		COG0420	Nuclease SbcCD subunit D
FAOADFNE_01590	gene	690	phoB			
FAOADFNE_01590	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
FAOADFNE_01591	gene	1296	phoR			
FAOADFNE_01591	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
FAOADFNE_01592	gene	1320	brnQ			
FAOADFNE_01592	CDS	1320	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
FAOADFNE_01593	gene	1371	proY			
FAOADFNE_01593	CDS	1371	proY		COG1113	Proline-specific permease ProY
FAOADFNE_01594	gene	711	malZ_1			
FAOADFNE_01594	CDS	711	malZ_1	3.2.1.20	COG0366	Maltodextrin glucosidase
FAOADFNE_01595	gene	1098	malZ_2			
FAOADFNE_01595	CDS	1098	malZ_2	3.2.1.20	COG0366	Maltodextrin glucosidase
FAOADFNE_01596	gene	603	ahpC_1			
FAOADFNE_01596	CDS	603	ahpC_1	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
FAOADFNE_01597	gene	582	acpH			
FAOADFNE_01597	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
FAOADFNE_01598	gene	1065	queA			
FAOADFNE_01598	CDS	1065	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
FAOADFNE_01599	gene	1128	tgt			
FAOADFNE_01599	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
FAOADFNE_01600	gene	333	yajC			
FAOADFNE_01600	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
FAOADFNE_01601	gene	1815	secD			
FAOADFNE_01601	CDS	1815	secD		COG0342	Protein translocase subunit SecD
FAOADFNE_01602	gene	972	secF			
FAOADFNE_01602	CDS	972	secF		COG0341	Protein translocase subunit SecF
FAOADFNE_01603	gene	366				
FAOADFNE_01603	CDS	366				hypothetical protein
FAOADFNE_01604	gene	693				
FAOADFNE_01604	CDS	693				hypothetical protein
FAOADFNE_01605	gene	348				
FAOADFNE_01605	CDS	348				hypothetical protein
FAOADFNE_01606	gene	108				
FAOADFNE_01606	CDS	108				hypothetical protein
FAOADFNE_01607	gene	864	tsx			
FAOADFNE_01607	CDS	864	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
FAOADFNE_01608	gene	540	yajI			
FAOADFNE_01608	CDS	540	yajI			putative lipoprotein YajI
FAOADFNE_01609	gene	450	nrdR			
FAOADFNE_01609	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
FAOADFNE_01610	gene	1104	ribD			
FAOADFNE_01610	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
FAOADFNE_01611	gene	471	ribH			
FAOADFNE_01611	CDS	471	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
FAOADFNE_01612	gene	420	nusB			
FAOADFNE_01612	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
FAOADFNE_01613	gene	981	thiL			
FAOADFNE_01613	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
FAOADFNE_01614	gene	516	pgpA			
FAOADFNE_01614	CDS	516	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
FAOADFNE_01615	gene	975	yajO			
FAOADFNE_01615	CDS	975	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
